customer_id,education,marital_status,income,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,total_accepted_cmp,children,age,relationship_duration,frequency,monetary,avg_purchase_value,cluster_id,pca_1,pca_2,pca_3
1204,Postgraduate,Partner,67536.0,45,1253,0,447,23,71,35,3,11,5,11,8,1,1,56,13,2.3076923076923075,1829,60.96666666666667,0,3.8767987880597863,2.591721473074268,-0.27398411030144953
3673,Graduate,Single,55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,1,55,13,2.0,779,29.96153846153846,0,1.5898420553945958,1.5071648582368828,-0.053697297044236446
760,Postgraduate,Single,60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,1,51,13,1.7692307692307692,811,35.26086956521739,0,1.2026409908306501,0.9739606649146273,0.12269635189444851
8957,Undergraduate,Single,64831.0,51,480,86,249,75,86,144,8,6,3,5,6,0,2,74,13,1.6923076923076923,1120,50.90909090909091,0,2.0219622872834573,2.7749298088141154,0.11694578757831019
4128,Postgraduate,Partner,56067.0,51,517,12,54,16,6,120,2,7,4,7,5,0,1,64,13,1.5384615384615385,725,36.25,0,0.7698584039283725,1.1630217022551548,-0.5480890577992117
6810,Graduate,Single,82025.0,76,267,98,606,48,70,98,1,3,2,6,1,1,0,43,13,0.9230769230769231,1187,98.91666666666667,2,3.423132500534909,-2.595077604915934,1.132479416714702
5386,Graduate,Partner,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,3,0,73,13,1.3846153846153846,2302,127.88888888888889,2,6.995458031060492,-1.5248597634987078,-0.5439542488907183
8700,Undergraduate,Single,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,40,14,0.6428571428571429,66,7.333333333333333,1,-2.758061507723983,-0.5179658487064218,2.6406014022689597
3202,Postgraduate,Partner,51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,2,0,39,14,1.3571428571428572,1250,65.78947368421052,0,1.6696912689993006,0.44377235916258784,1.4881985341853519
1328,Undergraduate,Partner,57937.0,56,261,42,144,55,48,133,3,4,4,9,3,0,1,44,12,1.6666666666666667,683,34.15,0,1.2688691368978011,-0.10462652919600629,-0.3770515888946736
8405,Graduate,Single,68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,2,47,13,1.0,305,23.46153846153846,3,-0.6999615201457249,-0.16599610650544427,-0.17510658636009346
6515,Graduate,Partner,39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,1,49,13,0.46153846153846156,50,8.333333333333334,1,-2.5725830696099052,-1.2651915690727786,0.05426596680797176
2882,Undergraduate,Single,67893.0,31,711,28,142,49,18,47,2,3,2,9,8,0,1,51,14,1.1428571428571428,995,62.1875,0,0.8568842526139824,0.6012421184817313,1.4913731626611422
7574,Postgraduate,Partner,27922.0,80,11,0,13,2,4,11,1,2,0,3,4,0,1,47,12,0.5,41,6.833333333333333,4,-2.897253063683882,-1.6456151182148753,-0.6126469923732121
6387,Postgraduate,Partner,52190.0,39,42,0,17,0,0,18,3,2,1,3,5,1,2,50,12,0.75,77,8.555555555555555,4,-2.4137327355044125,-0.3342882518772433,-1.3029983469434019
5320,Postgraduate,Single,44051.0,20,79,7,58,6,3,18,4,3,1,4,6,0,2,53,13,0.9230769230769231,171,14.25,1,-2.2689787888900037,0.7182913463869169,0.00614935461100961
5048,Postgraduate,Single,42767.0,53,20,6,43,19,5,38,1,3,1,2,8,0,2,55,13,0.5384615384615384,131,18.714285714285715,1,-2.6319076407628956,-0.22434484376093736,0.44910545051137574
8146,Postgraduate,Partner,46106.0,84,30,0,8,2,0,14,1,1,1,2,6,0,2,50,12,0.4166666666666667,54,10.8,4,-3.0790904233990726,-1.1286735918916828,-0.9228036785471754
10031,Postgraduate,Partner,16927.0,50,20,2,23,3,1,4,5,3,0,4,8,0,2,50,13,0.9230769230769231,53,4.416666666666667,1,-3.335727768443609,1.3374886430414443,0.3801593816287293
5748,Graduate,Partner,59754.0,96,115,27,44,4,146,139,3,5,2,6,5,0,1,61,14,1.1428571428571428,475,29.6875,3,0.6245951286292586,0.8261669934959298,1.1716523421163734
2134,Graduate,Single,53700.0,94,263,5,233,69,41,83,4,5,5,8,5,0,1,74,14,1.5714285714285714,694,31.545454545454547,0,1.1216785322956164,1.565618237165164,0.2747703079913567
1523,Graduate,Partner,59041.0,25,69,2,15,2,2,6,2,2,0,4,5,0,2,53,12,0.6666666666666666,96,12.0,4,-2.468224073056827,-0.5442478012093648,-1.501001915585427
9665,Postgraduate,Single,54237.0,48,267,3,30,4,0,57,4,5,2,5,6,0,1,69,13,1.2307692307692308,361,22.5625,3,-0.9354049942794032,1.1948352942168798,-0.5359381711828911
4640,Graduate,Single,70647.0,65,561,85,171,25,123,114,2,4,7,13,2,0,1,59,14,1.8571428571428572,1079,41.5,0,3.5672405226000556,0.5439191962153069,0.6341697017176127
3635,Postgraduate,Single,52597.0,69,492,0,37,7,0,42,3,6,3,8,5,0,1,64,12,1.6666666666666667,578,28.9,3,0.009228182286743216,0.9183245511942848,-1.579494263586081
3547,Postgraduate,Partner,41021.0,12,14,7,9,6,16,12,2,2,0,3,6,0,1,57,14,0.5,64,9.142857142857142,1,-2.6108583845322975,-0.27876842356841236,0.888927456306881
2456,Postgraduate,Partner,40233.0,84,80,4,46,0,17,2,5,2,1,5,6,0,1,51,13,1.0,149,11.461538461538462,1,-2.1432925469525244,0.5647755515114524,0.11579195860843479
5633,Graduate,Partner,50183.0,47,97,12,84,13,10,15,7,3,1,6,5,0,2,46,12,1.4166666666666667,231,13.588235294117647,3,-1.641265932814796,1.4473233926797333,-1.1009614661288947
7801,Graduate,Partner,54753.0,87,197,107,227,7,59,131,3,5,2,11,4,0,1,67,13,1.6153846153846154,728,34.666666666666664,0,1.6840290192632605,0.7910542844514366,-0.2721755536789551
10489,Graduate,Partner,92955.0,35,693,21,925,31,24,84,1,6,7,9,2,2,0,53,13,1.7692307692307692,1778,77.30434782608695,2,5.106867839892269,-0.8486947806941793,-0.5476470532591092
7011,Graduate,Partner,33471.0,47,43,2,27,0,9,12,3,3,0,4,7,0,1,53,14,0.7142857142857143,93,9.3,1,-2.565268577251172,0.4826793882741639,1.130634077541433
2620,Postgraduate,Partner,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,1,52,13,0.3076923076923077,23,5.75,1,-3.3959496558199818,-0.9750694439996543,0.5168523906019847
3933,Graduate,Partner,44010.0,46,186,36,234,86,72,48,6,10,2,6,9,0,1,46,14,1.7142857142857142,662,27.583333333333332,3,0.5960994583734215,2.7288746779305577,2.19507372289792
10981,Graduate,Partner,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,38,12,1.5,1198,66.55555555555556,2,3.8557809031732173,-2.4361479627810354,0.024157063876449003
1734,Postgraduate,Partner,40706.0,37,59,0,11,4,2,5,4,3,0,4,7,0,3,58,13,0.8461538461538461,81,7.363636363636363,4,-3.080771533060067,1.423974469349529,-0.6554093534803631
10995,Undergraduate,Partner,15716.0,8,16,5,30,8,7,26,3,3,0,4,8,0,1,38,14,0.7142857142857143,92,9.2,1,-2.9925864599604766,0.3486804516034187,2.279088359387817
6357,Undergraduate,Single,59052.0,29,230,35,75,63,57,31,3,7,1,7,5,0,1,67,13,1.3846153846153846,491,27.27777777777778,3,0.2562419624928323,0.7086849465465701,-0.2528880714445768
9209,Postgraduate,Partner,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,55,14,1.7142857142857142,1564,65.16666666666667,2,4.7147354299708395,-0.7650449236571465,0.8050393210822502
10286,Graduate,Partner,83715.0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,64,12,2.0,926,38.583333333333336,2,3.3226428495779503,-1.589337644168409,-2.33156862360227
2611,Postgraduate,Partner,82576.0,66,1206,55,445,168,18,18,1,2,4,12,1,1,0,67,14,1.3571428571428572,1910,100.52631578947368,2,4.978842327998068,-1.1170953356604236,-0.08841161315885666
1600,Postgraduate,Partner,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,3,61,13,1.6153846153846154,411,19.571428571428573,3,-1.2187290066323915,3.326573866000352,-1.0096700894928798
3308,Graduate,Partner,35704.0,54,30,9,12,2,11,30,3,2,0,4,4,0,2,74,12,0.75,94,10.444444444444445,4,-2.4776223084923603,-0.020599823177725657,-2.172133790360162
5407,Graduate,Partner,53103.0,70,729,17,133,11,0,195,5,10,6,7,7,1,1,72,13,2.1538461538461537,1085,38.75,0,2.257072318029967,3.390148902207017,-0.5755693840288054
2166,Undergraduate,Single,46779.0,55,12,1,3,0,0,7,1,0,1,2,4,0,2,66,13,0.3076923076923077,23,5.75,4,-3.063061095312957,-1.1040990509306023,-0.7913442113901583
3955,Graduate,Single,4861.0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,61,12,0.0,6,,1,-4.421931139097545,-1.6563500825594764,0.9402480958614112
6634,Postgraduate,Single,33462.0,78,22,3,18,0,0,11,1,2,0,3,7,0,1,47,13,0.46153846153846156,54,9.0,1,-2.9941973562845687,-0.98471388746113,0.844713798655506
3056,Graduate,Single,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,1,48,13,2.230769230769231,1150,39.6551724137931,0,2.9289364702943925,1.764166065753523,0.5646294615605225
5718,Graduate,Partner,80763.0,17,674,168,108,192,42,231,1,5,11,6,3,2,0,76,13,1.7692307692307692,1415,61.52173913043478,2,5.807487337330054,-0.6568241939111763,0.032086358381648306
6872,Postgraduate,Partner,65352.0,43,284,3,84,4,7,23,2,4,2,8,4,0,1,52,13,1.2307692307692308,405,25.3125,3,-0.44380477667997686,0.06076140460810141,-0.6090910330238185
8164,Postgraduate,Partner,82170.0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,48,13,1.4615384615384615,1908,100.42105263157895,2,4.696223527989936,-1.4196277173784873,0.36091174432782014
4580,Graduate,Partner,75759.0,46,1394,22,708,89,91,182,1,9,7,9,5,3,0,57,13,2.0,2486,95.61538461538461,2,7.02624593464681,0.4120487903178764,0.38331202552077853
9305,Undergraduate,Single,79689.0,65,311,26,640,180,37,121,1,4,9,13,2,0,0,50,13,2.076923076923077,1315,48.7037037037037,2,4.580991941938389,-0.981135342541813,0.488632526232716
453,Postgraduate,Single,35340.0,1,27,0,12,0,1,5,2,2,0,3,5,0,2,70,12,0.5833333333333334,45,6.428571428571429,4,-3.044246580716665,-0.49083850362121817,-1.714434646938139
8545,Graduate,Single,85683.0,6,1296,17,311,45,69,51,1,2,4,10,1,4,0,72,12,1.4166666666666667,1789,105.23529411764706,2,5.052714861506842,-1.6618376016077896,-2.3819213155830887
9850,Undergraduate,Partner,24884.0,32,3,6,7,0,0,3,1,0,0,3,7,0,1,54,14,0.2857142857142857,19,4.75,1,-3.4404693809456184,-0.863655175304966,1.2835181579322377
7378,Postgraduate,Partner,42021.0,34,393,5,136,7,5,27,5,10,1,6,9,1,1,45,14,1.5714285714285714,573,26.045454545454547,3,-0.4169633719322175,2.756256633359384,1.5061119262430696
7646,Graduate,Single,64449.0,70,218,63,282,137,35,70,4,5,3,12,4,0,1,37,12,2.0,805,33.541666666666664,0,2.0792425673780155,0.22985474326059024,0.11017324947457292
1640,Graduate,Single,64587.0,49,66,0,16,0,6,20,2,1,1,4,3,0,2,72,12,0.6666666666666666,108,13.5,4,-2.01294149365388,-0.7207746143905129,-2.3936602138358865
5184,Graduate,Single,34824.0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,31,12,0.3333333333333333,23,5.75,1,-3.019808510082468,-2.3945241266095203,0.808752454339557
8492,Graduate,Partner,75437.0,25,795,0,545,95,58,0,1,8,4,10,6,1,0,48,13,1.7692307692307692,1493,64.91304347826087,2,3.5315302708974796,-0.057978312458475983,0.2270745982769703
11188,Graduate,Partner,26091.0,84,15,10,19,8,17,20,3,2,1,3,5,0,2,69,12,0.75,89,9.88888888888889,4,-2.6749180274320987,-0.06176413952090225,-1.66736570943473
1212,Graduate,Partner,52845.0,7,384,25,292,130,41,64,3,8,8,6,6,1,1,53,13,1.9230769230769231,936,37.44,0,2.2949359482786478,1.0223523287147611,0.28975900977224145
9097,Graduate,Single,46086.0,34,244,8,32,7,2,50,4,3,1,8,4,0,1,70,13,1.2307692307692308,343,21.4375,3,-0.8517280960122503,0.7983551557993023,-0.8962164803150989
10473,Postgraduate,Single,78028.0,38,158,19,288,25,0,38,1,6,4,9,7,2,1,70,14,1.4285714285714286,528,26.4,0,1.0273516788043298,0.790923954308629,-0.09232558852816435
7962,Postgraduate,Single,95169.0,1,1285,21,449,106,20,20,1,4,3,4,1,2,0,39,13,0.9230769230769231,1901,158.41666666666666,2,4.646241037959853,-2.3310599627886965,0.5231239866826943
9984,Undergraduate,Partner,56337.0,25,349,16,144,28,5,182,5,8,5,4,8,2,2,45,13,1.6923076923076923,724,32.90909090909091,3,0.7756368722025462,2.5284384811761327,0.6812735560457762
5527,Graduate,Partner,22434.0,25,4,12,11,3,13,15,2,2,0,3,8,0,1,39,13,0.5384615384615384,58,8.285714285714286,1,-3.1088787635282187,-0.5815188680872599,1.2573338419556217
6374,Postgraduate,Partner,36930.0,50,223,2,31,0,2,39,5,5,2,4,8,0,1,72,13,1.2307692307692308,297,18.5625,3,-1.643686179165383,1.7844211308412257,-0.4846681249995755
7453,Graduate,Single,36130.0,46,157,43,127,68,56,37,6,3,8,4,4,1,1,72,13,1.6153846153846154,488,23.238095238095237,0,0.6467825710468355,0.9210399269042876,-0.4579332346562666
8952,Postgraduate,Partner,65569.0,96,397,46,288,20,38,70,2,6,5,10,3,0,1,73,14,1.6428571428571428,859,37.34782608695652,0,1.9803652486632364,1.0006874171056914,-0.3910979194725709
241,Graduate,Partner,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,1,0,74,13,1.5384615384615385,1574,78.7,2,4.550043807392356,-0.4145370685867638,-1.0768649071025016
8975,Graduate,Partner,19514.0,47,14,3,21,2,1,28,4,3,1,2,8,1,2,58,12,0.8333333333333334,69,6.9,4,-3.0128856359007026,0.6347850223549101,-0.8549656291533413
6119,Postgraduate,Single,36736.0,52,10,0,3,0,0,4,1,1,0,2,6,0,2,63,13,0.3076923076923077,17,4.25,4,-3.412435271063478,-0.7232495231070419,-0.3256749890911296
5236,Graduate,Partner,77568.0,30,1230,0,396,232,178,158,1,10,2,8,5,3,1,47,14,1.5,2194,104.47619047619048,2,6.344307104370668,0.4357190070019615,2.0720397710274536
5723,Postgraduate,Partner,49187.0,63,81,1,31,2,1,0,1,1,1,5,2,0,1,50,12,0.6666666666666666,116,14.5,4,-1.9970487782355457,-1.8349219395848042,-1.402207761156398
1710,Graduate,Single,30168.0,51,154,20,66,0,12,27,7,6,1,4,9,0,1,48,13,1.3846153846153846,279,15.5,3,-1.7941069317542961,2.2110547391714213,1.0848538002353507
1970,Postgraduate,Partner,34053.0,14,63,0,21,7,0,12,1,3,0,3,8,0,1,58,14,0.5,103,14.714285714285714,1,-2.777509786932486,-0.11323854036435613,1.107187362019235
5313,Postgraduate,Partner,38196.0,20,30,0,11,0,0,3,3,2,0,4,5,0,2,55,12,0.75,44,4.888888888888889,4,-2.967207761337276,-0.17460938313469507,-1.3781511492302971
10634,Postgraduate,Partner,59412.0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,75,12,1.25,406,27.066666666666666,4,0.4833787749546968,-1.3236299838691445,-1.834066172688648
7010,Undergraduate,Partner,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,1,0,61,12,1.6666666666666667,1363,68.15,2,4.500858841452048,-1.522889467701468,-0.29928826702496675
8562,Graduate,Partner,54165.0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,57,13,0.8461538461538461,236,21.454545454545453,4,-0.8694750190168333,-1.488219045999933,-0.6203263896183737
3158,Graduate,Partner,32300.0,1,13,3,6,6,5,6,1,1,0,3,8,0,1,53,13,0.38461538461538464,39,7.8,1,-3.170802077182798,-0.8918030856958711,0.43661501755054577
4436,Graduate,Single,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,50,13,0.6153846153846154,137,17.125,1,-2.072752053920992,-1.4208899632408518,1.3190083127739378
5287,Graduate,Partner,34961.0,77,45,2,26,4,1,1,3,3,1,3,7,0,1,53,12,0.8333333333333334,79,7.9,4,-2.6447661027564813,-0.2408243231636129,-0.6855158508269289
2445,Postgraduate,Partner,28440.0,87,38,1,24,0,0,0,1,2,0,3,8,0,1,52,13,0.46153846153846156,63,10.5,1,-3.156145614291362,-0.7272265662651338,0.5285908452301382
6059,Postgraduate,Partner,64504.0,81,986,36,168,16,0,108,7,11,3,4,7,0,3,73,13,1.9230769230769231,1314,52.56,0,1.3869296003329876,4.553725715448275,-1.1560416373648288
4550,Postgraduate,Partner,33564.0,51,61,0,3,0,0,7,1,1,1,3,5,0,1,60,12,0.5,71,11.833333333333334,4,-2.770775678147444,-1.4576327346177302,-1.1827442298472164
4240,Graduate,Partner,17345.0,79,4,9,16,17,0,12,2,2,1,2,8,0,1,48,14,0.5,58,8.285714285714286,1,-3.113886355287455,-0.15163647878787595,1.8045184711106748
8911,Postgraduate,Partner,56320.0,11,201,53,172,116,77,83,3,5,4,9,4,0,1,59,13,1.6153846153846154,702,33.42857142857143,0,1.6483513154343397,0.34892640314272094,0.08710254674798328
3706,Graduate,Single,28647.0,54,19,8,29,0,12,26,1,2,2,2,7,1,1,48,13,0.5384615384615384,94,13.428571428571429,1,-2.407993098204676,-1.0420978583456662,0.8368159039029824
3628,Undergraduate,Single,15038.0,93,4,8,11,19,12,26,2,2,1,2,9,0,1,39,13,0.5384615384615384,80,11.428571428571429,1,-3.2116268344523906,-0.6194057615433103,1.9119492751703493
10175,Postgraduate,Single,32173.0,0,18,0,2,0,0,2,1,1,0,3,4,0,1,68,13,0.38461538461538464,22,4.4,4,-2.934552884757782,-1.263971989282429,-0.560524983504245
8985,Undergraduate,Partner,68316.0,54,806,80,161,120,11,33,5,10,7,10,6,0,1,62,14,2.2857142857142856,1211,37.84375,0,3.10953566390203,2.9414529235571067,0.48507267651549935
5204,Graduate,Partner,74538.0,21,380,98,733,110,112,28,1,8,8,5,3,1,0,55,13,1.6923076923076923,1461,66.4090909090909,2,4.718893207469125,-1.303102902652152,0.5220745452840089
9220,Graduate,Single,91700.0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,55,13,1.5384615384615385,1968,98.4,2,6.039963396355933,-1.8170139784372892,1.2054703437128698
9888,Graduate,Partner,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,57,12,1.3333333333333333,1091,68.1875,2,2.739659522070609,-1.916641619345801,-0.7898943013557195
5263,Undergraduate,Partner,31056.0,99,5,10,13,3,8,16,1,1,0,3,8,0,1,49,13,0.38461538461538464,55,11.0,1,-3.151966504403561,-0.998865425929655,0.8254722812297123
1020,Graduate,Partner,79593.0,70,350,60,568,110,133,145,1,5,6,7,2,1,0,53,12,1.5833333333333333,1366,71.89473684210526,2,4.6231855191529645,-1.8179865265719295,-0.16508852695006804
9503,Graduate,Single,28071.0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,46,14,0.9285714285714286,313,24.076923076923077,1,-1.0731287043187336,-0.09196313083177074,2.562302218626699
10613,Postgraduate,Partner,37334.0,44,26,1,16,2,2,15,4,3,0,4,4,0,2,68,12,0.9166666666666666,62,5.636363636363637,4,-2.615151907557111,0.4203749898361883,-2.031431981980571
67,Postgraduate,Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,2,54,13,0.6923076923076923,92,10.222222222222221,1,-2.8499639013891196,0.33742352012195953,-0.007416687542840961
6019,Postgraduate,Partner,37126.0,9,45,3,9,4,4,7,1,1,2,2,6,1,1,55,12,0.5,72,12.0,4,-2.539442043313635,-1.5540383068185433,-0.90579814106448
5863,Graduate,Partner,47703.0,95,359,0,134,13,26,123,4,6,3,8,5,0,1,73,13,1.6153846153846154,655,31.19047619047619,3,0.5720972247123983,1.777499847290798,-0.8437098888353085
3717,Graduate,Partner,61180.0,70,403,24,29,6,24,218,2,5,5,6,3,1,1,67,12,1.5,704,39.111111111111114,0,1.4934171075509923,0.3140148075478588,-1.5298680556219637
6730,Graduate,Partner,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,0,2,72,14,0.5714285714285714,54,6.75,1,-3.1003801177489314,1.069267039196779,0.07235284155360842
10749,Graduate,Single,8028.0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,35,14,1.1428571428571428,178,11.125,3,-3.946424147076889,4.407810437467758,4.596044132578014
4998,Graduate,Partner,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,1,0,64,12,1.1666666666666667,1033,73.78571428571429,2,2.8815606642765172,-1.608375046987171,-0.8726319888072737
6287,Graduate,Partner,34728.0,2,14,0,16,0,0,6,1,1,1,2,6,0,1,40,13,0.38461538461538464,36,7.2,1,-3.0619997749023593,-1.3529082257818787,0.7060921032899602
5985,Postgraduate,Single,33168.0,0,80,1,37,0,1,3,3,2,1,4,7,0,1,61,14,0.7142857142857143,122,12.2,1,-2.5383898418722146,0.3554646995844035,0.9622786283189014
4754,Postgraduate,Partner,33585.0,91,30,11,33,13,6,29,1,2,0,4,4,0,1,60,13,0.5384615384615384,122,17.428571428571427,4,-2.2291578879517986,-1.079085246573765,-0.24396038593630584
4002,Postgraduate,Partner,77037.0,3,463,96,333,168,53,10,1,7,7,12,3,0,1,66,13,2.076923076923077,1123,41.592592592592595,2,3.7981895118005715,0.0656264611381378,-0.8275329434527563
8870,Graduate,Partner,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,1,42,14,1.2857142857142858,497,27.61111111111111,3,-0.41111543914252857,2.2486131473278763,2.612737956916893
966,Graduate,Partner,44529.0,98,538,13,91,17,6,26,6,6,2,11,5,1,1,60,13,1.9230769230769231,691,27.64,3,0.6260921696665713,2.351781299108659,-0.8562065138012156
4767,Undergraduate,Partner,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,1,0,61,12,1.6666666666666667,1363,68.15,2,4.500858841452048,-1.522889467701468,-0.29928826702496675
9725,Postgraduate,Partner,28764.0,16,8,0,3,0,0,1,1,1,0,2,8,1,2,60,12,0.3333333333333333,12,3.0,4,-3.5802415309470974,-0.8551265028107141,-1.075665906038337
4475,Postgraduate,Partner,69098.0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,77,13,1.9230769230769231,2440,97.6,2,5.998333157731034,0.5339901732592326,-0.25890904957803784
5740,Undergraduate,Single,25959.0,1,4,2,12,7,5,26,2,1,2,2,6,0,2,56,13,0.5384615384615384,56,8.0,1,-3.138446486121046,-0.4163515161020769,0.20378043082421723
5731,Postgraduate,Partner,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,1,43,13,0.38461538461538464,37,7.4,1,-3.280127255820006,-1.1424133114263626,0.8471859849429372
7290,Graduate,Single,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,41,14,1.5,968,46.095238095238095,2,2.236750687744031,-0.9543916570322517,1.0739374309688958
3846,Graduate,Partner,42557.0,98,192,5,53,0,5,15,4,6,1,4,8,0,1,52,14,1.0714285714285714,270,18.0,3,-1.7031193279420487,1.5548450048376392,1.1866003417437883
8104,Postgraduate,Partner,53312.0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,75,13,0.9230769230769231,278,23.166666666666668,4,-1.2117629180541272,-0.0901166706478863,-0.7216181511521942
4507,Graduate,Single,72228.0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,74,14,1.5714285714285714,1250,56.81818181818182,0,3.0435324405082285,0.06958834664765577,-0.06073006014392101
11013,Graduate,Partner,67605.0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,39,13,1.3076923076923077,938,55.1764705882353,2,2.6688745274586614,-2.2187157866099434,0.8054851571387868
4491,Postgraduate,Partner,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,1,2,77,14,2.0,1178,42.07142857142857,3,0.9638584457425601,5.166924992657148,-0.9153776956932251
3759,Graduate,Partner,65196.0,34,743,19,181,12,0,200,2,7,6,11,5,1,2,68,13,2.0,1155,44.42307692307692,0,2.620973041359143,2.272527342072081,-1.192284118884838
1162,Postgraduate,Single,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,39,13,1.5384615384615385,653,32.65,0,1.2619466855538974,-0.7257950961796832,1.5970259095843664
2055,Postgraduate,Single,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,2,53,12,0.5,49,8.166666666666666,4,-2.8841609335745533,-1.0074406862123106,-0.9256648010065076
10766,Postgraduate,Partner,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,1,62,12,1.4166666666666667,506,29.764705882352942,4,0.23724797428326863,-0.65268439454996,-2.280502644046114
4415,Graduate,Partner,16860.0,19,10,4,4,3,3,14,3,1,1,3,7,0,2,65,14,0.5714285714285714,38,4.75,1,-3.325515080601286,0.7019085707671168,0.5076206599290528
3005,Graduate,Single,83528.0,7,530,117,678,134,44,147,1,4,10,8,1,2,0,34,12,1.9166666666666667,1650,71.73913043478261,2,5.869560049585547,-2.2432680007564185,0.4793008100512508
2223,Undergraduate,Single,64176.0,52,1215,33,249,64,116,149,8,8,9,8,6,0,1,61,14,2.357142857142857,1826,55.333333333333336,0,4.41415454435633,3.793184426970231,1.355577601087433
4817,Graduate,Single,22304.0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,70,14,0.2857142857142857,18,4.5,1,-3.145154457787556,-0.8748750756886144,1.2238563090142418
2875,Graduate,Partner,67023.0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,48,12,2.0,906,37.75,2,2.370487604918799,-1.0413876362580174,-1.4558199216195373
10536,Postgraduate,Partner,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,1,55,12,0.6666666666666666,46,5.75,4,-3.0462320571998176,-0.48701999591057377,-0.5601550721768626
11112,Graduate,Partner,70713.0,23,736,114,279,82,76,190,6,5,6,8,3,0,1,60,14,1.7857142857142858,1477,59.08,0,4.05562252687513,1.822007081071406,1.1811071174064047
3807,Graduate,Partner,59925.0,83,473,21,176,19,21,56,3,9,2,9,6,0,1,71,14,1.6428571428571428,766,33.30434782608695,0,1.0170885112674872,2.230065263090577,-0.06459831892503645
9197,Graduate,Partner,39722.0,92,32,0,5,2,0,8,2,2,0,3,5,0,1,73,12,0.5833333333333334,47,6.714285714285714,4,-2.6609304312770483,-0.7655379708647565,-1.8470356614432282
10832,Graduate,Partner,46610.0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,68,13,1.0769230769230769,467,33.357142857142854,3,-0.21497968607018403,0.12558782665985704,-0.1076380070745702
6421,Graduate,Partner,88347.0,32,1050,178,555,77,138,118,1,4,7,9,1,1,0,65,13,1.6153846153846154,2116,100.76190476190476,2,6.8594444288994465,-1.5329674844248935,0.1272955937956461
4207,Postgraduate,Partner,87171.0,27,1001,44,107,58,44,44,1,6,7,11,2,2,0,45,13,1.9230769230769231,1298,51.92,2,4.052097720827758,-0.3743193921223311,-0.5027291377053297
577,Undergraduate,Partner,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,2,50,13,0.46153846153846156,22,3.6666666666666665,1,-3.6135823145423576,-0.3054219004127821,0.2358481528966464
10855,Postgraduate,Single,50014.0,9,234,14,77,19,10,42,2,4,1,8,5,0,1,58,12,1.25,396,26.4,4,-0.6811074709750119,-0.21165123547202122,-1.0450127030341867
3081,Postgraduate,Partner,41014.0,65,7,2,6,2,0,3,1,1,0,2,7,0,1,48,13,0.3076923076923077,20,5.0,1,-3.2370134759053224,-1.1827733140650383,0.49979389701037047
